ENTE;ESTADO_AFILIADO;ESTADO
6783398.0;RETIRADO;RET       
2047271.0;RETIRADO;
12009314.0;RETIRADO;
2439084.0;RETIRADO;
1411218.0;RETIRADO;
932726.0;RETIRADO;
10389804.0;RETIRADO;
5801821.0;RETIRADO;RET       
4510970.0;RETIRADO;RET       
5738807.0;RETIRADO;RET       
3604161.0;RETIRADO;RET       
362666.0;RETIRADO;RET       
710624.0;RETIRADO;RET       
4314427.0;RETIRADO;
1976609.0;RETIRADO;RET       
1429530.0;RETIRADO;RET       
2137326.0;RETIRADO;RET       
9016521.0;RETIRADO;
6270144.0;RETIRADO;
958753.0;RETIRADO;
1126894.0;RETIRADO;
3059619.0;RETIRADO;
6927138.0;RETIRADO;RET       
3142394.0;RETIRADO;
1727019.0;RETIRADO;
914041.0;RETIRADO;
685191.0;RETIRADO;RET       
4271071.0;RETIRADO;
4202441.0;RETIRADO;
4414051.0;RETIRADO;
1979769.0;RETIRADO;
11798456.0;RETIRADO;
4260415.0;RETIRADO;RET       
7057931.0;RETIRADO;
6185597.0;RETIRADO;
5004458.0;RETIRADO;
1871548.0;RETIRADO;
4946108.0;RETIRADO;
3645925.0;RETIRADO;RET       
4554454.0;RETIRADO;
5039469.0;RETIRADO;RET       
6342200.0;RETIRADO;
3458173.0;RETIRADO;
227709.0;RETIRADO;RET       
2194181.0;RETIRADO;RET       
5008611.0;RETIRADO;RET       
5458882.0;RETIRADO;
4407328.0;RETIRADO;
5699136.0;RETIRADO;
866045.0;RETIRADO;
11200087.0;RETIRADO;RET       
6902376.0;RETIRADO;RET       
654436.0;RETIRADO;RET       
3690114.0;RETIRADO;
7141427.0;RETIRADO;
796570.0;RETIRADO;
4908634.0;RETIRADO;RET       
2501974.0;RETIRADO;RET       
11012066.0;RETIRADO;
406189.0;RETIRADO;RET       
5431230.0;RETIRADO;RET       
3085742.0;RETIRADO;
4373003.0;RETIRADO;
8567654.0;RETIRADO;RET       
2770965.0;RETIRADO;
8534768.0;RETIRADO;
6601878.0;RETIRADO;RET       
5776625.0;RETIRADO;RET       
4844439.0;RETIRADO;
335737.0;RETIRADO;RET       
3508364.0;RETIRADO;RET       
5038137.0;RETIRADO;RET       
12190711.0;RETIRADO;RET       
2001280.0;RETIRADO;
6764231.0;RETIRADO;
114892.0;RETIRADO;RET       
2518557.0;RETIRADO;
3604098.0;RETIRADO;
1937666.0;RETIRADO;
1405880.0;RETIRADO;
370345.0;RETIRADO;RET       
2374468.0;RETIRADO;
5075937.0;RETIRADO;
5078493.0;RETIRADO;RET       
11211390.0;RETIRADO;
4821160.0;RETIRADO;
5992716.0;RETIRADO;RET       
4360263.0;RETIRADO;
5570895.0;RETIRADO;
2476818.0;RETIRADO;
4621386.0;RETIRADO;
7505884.0;RETIRADO;
883290.0;RETIRADO;
4516117.0;RETIRADO;
1395081.0;RETIRADO;
6600940.0;RETIRADO;
7123267.0;RETIRADO;
3589819.0;RETIRADO;
333116.0;RETIRADO;
2523925.0;RETIRADO;RET       
610083.0;RETIRADO;RET       
2377706.0;RETIRADO;RET       
691799.0;RETIRADO;RET       
10649683.0;RETIRADO;RET       
335135.0;RETIRADO;RET       
294386.0;RETIRADO;RET       
6612968.0;RETIRADO;RET       
10871298.0;RETIRADO;
534814.0;RETIRADO;RET       
585438.0;RETIRADO;RET       
6120371.0;RETIRADO;
2256725.0;RETIRADO;
3515836.0;RETIRADO;
341367.0;RETIRADO;RET       
5194699.0;RETIRADO;
3972388.0;RETIRADO;
11615244.0;RETIRADO;RET       
258760.0;RETIRADO;RET       
2954747.0;RETIRADO;RET       
735064.0;RETIRADO;RET       
1011293.0;RETIRADO;
4522899.0;RETIRADO;RET       
5371626.0;RETIRADO;
4152110.0;RETIRADO;
6056498.0;RETIRADO;
4521629.0;RETIRADO;
5830683.0;RETIRADO;
6542971.0;RETIRADO;
7116561.0;RETIRADO;
7950652.0;RETIRADO;RET       
1515255.0;RETIRADO;
3879844.0;RETIRADO;RET       
509195.0;RETIRADO;RET       
1956767.0;RETIRADO;
10862404.0;RETIRADO;
5508003.0;RETIRADO;
4539743.0;RETIRADO;
7104416.0;RETIRADO;
11931921.0;RETIRADO;
5298593.0;RETIRADO;
5318325.0;RETIRADO;
4469156.0;RETIRADO;
3530859.0;RETIRADO;
4919460.0;RETIRADO;
2578667.0;RETIRADO;
4298091.0;RETIRADO;
2156065.0;RETIRADO;RET       
2464381.0;RETIRADO;
2027708.0;RETIRADO;RET       
6756735.0;RETIRADO;
3295362.0;RETIRADO;
2246349.0;RETIRADO;RET       
11087625.0;RETIRADO;
3982240.0;RETIRADO;
3731091.0;RETIRADO;
7436955.0;RETIRADO;
5312748.0;RETIRADO;
5166007.0;RETIRADO;
1927276.0;RETIRADO;
323264.0;RETIRADO;
912680.0;RETIRADO;RET       
2820503.0;RETIRADO;RET       
2440103.0;RETIRADO;RET       
3784415.0;RETIRADO;
4613963.0;RETIRADO;
220883.0;RETIRADO;RET       
5714298.0;RETIRADO;RET       
4132042.0;RETIRADO;RET       
3936732.0;RETIRADO;
3954172.0;RETIRADO;RET       
815212.0;RETIRADO;
5271546.0;RETIRADO;
6210714.0;RETIRADO;
11230288.0;RETIRADO;
886525.0;RETIRADO;
11092760.0;RETIRADO;
4117371.0;RETIRADO;RET       
2087896.0;RETIRADO;
1922482.0;RETIRADO;
10043291.0;RETIRADO;
4189162.0;RETIRADO;
11976899.0;RETIRADO;
1770562.0;RETIRADO;
4091592.0;RETIRADO;RET       
1928214.0;RETIRADO;
257640.0;RETIRADO;RET       
4211324.0;RETIRADO;
584489.0;RETIRADO;RET       
2703546.0;RETIRADO;
4708119.0;RETIRADO;RET       
799772.0;RETIRADO;
3740063.0;RETIRADO;
6165015.0;RETIRADO;
1218659.0;RETIRADO;
3608565.0;RETIRADO;
4879372.0;RETIRADO;
697021.0;RETIRADO;RET       
3427537.0;RETIRADO;RET       
6798473.0;RETIRADO;
3066635.0;RETIRADO;RET       
2786638.0;RETIRADO;RET       
12213276.0;RETIRADO;RET       
3427934.0;RETIRADO;
7212819.0;RETIRADO;
3292939.0;RETIRADO;RET       
2152454.0;RETIRADO;RET       
3260885.0;RETIRADO;RET       
2121348.0;RETIRADO;
1156946.0;RETIRADO;RET       
3126524.0;RETIRADO;
3018287.0;RETIRADO;
2140970.0;RETIRADO;RET       
10125376.0;RETIRADO;
2693353.0;RETIRADO;
34885.0;RETIRADO;RET       
4817750.0;RETIRADO;
6409615.0;RETIRADO;RET       
2870751.0;RETIRADO;
617936.0;RETIRADO;RET       
4464928.0;RETIRADO;
1129143.0;RETIRADO;RET       
5677501.0;RETIRADO;
11045962.0;RETIRADO;
5308554.0;RETIRADO;
5600355.0;RETIRADO;
5769117.0;RETIRADO;RET       
2174974.0;RETIRADO;
2310775.0;RETIRADO;RET       
6801017.0;RETIRADO;
2692385.0;RETIRADO;
2348742.0;RETIRADO;RET       
536471.0;RETIRADO;RET       
4374048.0;RETIRADO;
4435924.0;RETIRADO;
1618701.0;RETIRADO;
124599.0;RETIRADO;RET       
2488614.0;RETIRADO;
581440.0;RETIRADO;RET       
1519729.0;RETIRADO;
1688669.0;RETIRADO;
3408330.0;RETIRADO;RET       
2503622.0;RETIRADO;
5046087.0;RETIRADO;RET       
11521327.0;RETIRADO;
4164259.0;RETIRADO;RET       
6831033.0;RETIRADO;
636813.0;RETIRADO;RET       
3333280.0;RETIRADO;RET       
1663311.0;RETIRADO;
345077.0;RETIRADO;RET       
3598554.0;RETIRADO;
5660534.0;RETIRADO;
4350910.0;RETIRADO;
7877285.0;RETIRADO;RET       
8981342.0;RETIRADO;
985076.0;RETIRADO;
564902.0;RETIRADO;RET       
2692723.0;RETIRADO;
7205105.0;RETIRADO;RET       
2656798.0;RETIRADO;
1139193.0;RETIRADO;
1558194.0;RETIRADO;RET       
3313731.0;RETIRADO;
3241949.0;RETIRADO;RET       
1686303.0;RETIRADO;RET       
4576654.0;RETIRADO;
11935297.0;RETIRADO;RET       
8901177.0;RETIRADO;
5013216.0;RETIRADO;RET       
317865.0;RETIRADO;
6198800.0;RETIRADO;RET       
1994778.0;RETIRADO;
3165138.0;RETIRADO;
4446638.0;RETIRADO;RET       
2795320.0;RETIRADO;RET       
2841318.0;RETIRADO;RET       
2294470.0;RETIRADO;RET       
796488.0;RETIRADO;RET       
1825165.0;RETIRADO;
3932948.0;RETIRADO;
3198733.0;RETIRADO;
4127390.0;RETIRADO;
2446095.0;RETIRADO;
6505646.0;RETIRADO;
6329981.0;RETIRADO;
1994240.0;RETIRADO;
114759.0;RETIRADO;RET       
4401929.0;RETIRADO;
2184556.0;RETIRADO;RET       
893144.0;RETIRADO;
4205904.0;RETIRADO;
3818101.0;RETIRADO;
4252691.0;RETIRADO;
406939.0;RETIRADO;RET       
10450023.0;RETIRADO;
6697301.0;RETIRADO;
5360387.0;RETIRADO;RET       
5957391.0;RETIRADO;
6416733.0;RETIRADO;RET       
4615094.0;RETIRADO;
3035904.0;RETIRADO;
220563.0;RETIRADO;RET       
11770388.0;RETIRADO;
5545694.0;RETIRADO;
7285107.0;RETIRADO;
2866844.0;RETIRADO;
167646.0;RETIRADO;RET       
982320.0;RETIRADO;
6399374.0;RETIRADO;
2887541.0;RETIRADO;RET       
11569008.0;RETIRADO;
851010.0;RETIRADO;
3882020.0;RETIRADO;
4484935.0;RETIRADO;
11509451.0;RETIRADO;
6480513.0;RETIRADO;RET       
167826.0;RETIRADO;RET       
11475931.0;RETIRADO;RET       
2816359.0;RETIRADO;
11833604.0;RETIRADO;
1583145.0;RETIRADO;
2759123.0;RETIRADO;
266078.0;RETIRADO;RET       
11338365.0;RETIRADO;RET       
218916.0;RETIRADO;RET       
6763980.0;RETIRADO;
3493399.0;RETIRADO;
4751331.0;RETIRADO;
4457412.0;RETIRADO;
6230014.0;RETIRADO;RET       
3490863.0;RETIRADO;RET       
1076814.0;RETIRADO;
2636573.0;RETIRADO;
3291442.0;RETIRADO;RET       
2040229.0;RETIRADO;
4774784.0;RETIRADO;
690503.0;RETIRADO;RET       
3468350.0;RETIRADO;
350263.0;RETIRADO;RET       
4733275.0;RETIRADO;
302563.0;RETIRADO;RET       
5529526.0;RETIRADO;
3787686.0;RETIRADO;
1694179.0;RETIRADO;
1108952.0;RETIRADO;
4031110.0;RETIRADO;
6020535.0;RETIRADO;
759795.0;RETIRADO;RET       
3081503.0;RETIRADO;
4905890.0;RETIRADO;
2587780.0;RETIRADO;
4051080.0;RETIRADO;
91224.0;RETIRADO;RET       
6803519.0;RETIRADO;RET       
5563110.0;RETIRADO;
821002.0;RETIRADO;
5827216.0;RETIRADO;RET       
10380960.0;RETIRADO;
802997.0;RETIRADO;
243494.0;RETIRADO;RET       
2301576.0;RETIRADO;
6326775.0;RETIRADO;
2607812.0;RETIRADO;
11692074.0;RETIRADO;RET       
3870304.0;RETIRADO;RET       
864390.0;RETIRADO;RET       
730324.0;RETIRADO;RET       
3287935.0;RETIRADO;
481561.0;RETIRADO;RET       
363877.0;RETIRADO;RET       
305409.0;RETIRADO;RET       
6910501.0;RETIRADO;RET       
3032768.0;RETIRADO;RET       
5686050.0;RETIRADO;
683695.0;RETIRADO;RET       
3245876.0;RETIRADO;
4410598.0;RETIRADO;RET       
4182410.0;RETIRADO;
5330298.0;RETIRADO;
253850.0;RETIRADO;RET       
6415032.0;RETIRADO;
3536857.0;RETIRADO;
2724808.0;RETIRADO;RET       
4644834.0;RETIRADO;
2611180.0;RETIRADO;
794032.0;RETIRADO;
1122257.0;RETIRADO;RET       
3834310.0;RETIRADO;
4275720.0;RETIRADO;
613589.0;RETIRADO;RET       
10526655.0;RETIRADO;
6519656.0;RETIRADO;RET       
2113480.0;RETIRADO;RET       
1499933.0;RETIRADO;RET       
6268336.0;RETIRADO;
4397171.0;RETIRADO;
5858701.0;RETIRADO;
2700035.0;RETIRADO;
3100703.0;RETIRADO;RET       
3093790.0;RETIRADO;RET       
644664.0;RETIRADO;RET       
6709853.0;RETIRADO;
1915072.0;RETIRADO;RET       
5040735.0;RETIRADO;RET       
2012400.0;RETIRADO;
1092425.0;RETIRADO;RET       
356366.0;RETIRADO;RET       
3024444.0;RETIRADO;
1457427.0;RETIRADO;
12074281.0;RETIRADO;
10637047.0;RETIRADO;
7207964.0;RETIRADO;
1446772.0;RETIRADO;RET       
6976634.0;RETIRADO;
6883579.0;RETIRADO;
3093402.0;RETIRADO;RET       
1133101.0;RETIRADO;
11794100.0;RETIRADO;RET       
5661090.0;RETIRADO;RET       
1579942.0;RETIRADO;
1165690.0;RETIRADO;
477777.0;RETIRADO;RET       
7509276.0;RETIRADO;
6119584.0;RETIRADO;
3312533.0;RETIRADO;
2419619.0;RETIRADO;
6353498.0;RETIRADO;RET       
5808455.0;RETIRADO;
3872308.0;RETIRADO;RET       
4543157.0;RETIRADO;
1170889.0;RETIRADO;
4021318.0;RETIRADO;
1173878.0;RETIRADO;
6276621.0;RETIRADO;
6287066.0;RETIRADO;
2791720.0;RETIRADO;
6720040.0;RETIRADO;
10723289.0;RETIRADO;
2050543.0;RETIRADO;
5939137.0;RETIRADO;RET       
906955.0;RETIRADO;
7381893.0;RETIRADO;
6938876.0;RETIRADO;RET       
5181220.0;RETIRADO;
4014713.0;RETIRADO;
11516483.0;RETIRADO;RET       
6702181.0;RETIRADO;
6851402.0;RETIRADO;RET       
11040209.0;RETIRADO;
4329508.0;RETIRADO;
4576395.0;RETIRADO;
2682048.0;RETIRADO;
2785495.0;RETIRADO;RET       
269351.0;RETIRADO;RET       
1569616.0;RETIRADO;
4219014.0;RETIRADO;RET       
2432706.0;RETIRADO;
4646207.0;RETIRADO;
3839530.0;RETIRADO;
5211723.0;RETIRADO;
3345491.0;RETIRADO;RET       
2708340.0;RETIRADO;
4482016.0;RETIRADO;
